lat_pred,lon_pred,pontoId
-8.04844,-34.95275,6055.0
-8.04844,-34.95275,5049.0
-8.04844,-34.95275,5328.0
-8.04844,-34.95275,4852.0
-8.04844,-34.95275,4510.0
-8.04844,-34.95275,80.0
-8.04844,-34.95275,5013.0
-8.04844,-34.95275,3298.0
-8.04844,-34.95275,3080.0
-8.04844,-34.95275,5953.0
-8.04844,-34.95275,6220.0
-8.04844,-34.95275,2111.0
-8.04844,-34.95275,5238.0
-8.04844,-34.95275,3853.0
-8.04844,-34.95275,4314.0
-8.04844,-34.95275,6506.0
-8.04844,-34.95275,5856.0
-8.04844,-34.95275,4377.0
-8.04844,-34.95275,4214.0
-8.04844,-34.95275,3311.0
-8.04844,-34.95275,6508.0
-8.04844,-34.95275,3256.0
-8.04844,-34.95275,3059.0
-8.04844,-34.95275,403.0
-8.04844,-34.95275,620.0
-8.04844,-34.95275,132.0
-8.04844,-34.95275,3470.0
-8.04844,-34.95275,5898.0
-8.04844,-34.95275,4583.0
-8.04844,-34.95275,1487.0
-8.04844,-34.95275,3424.0
-8.04844,-34.95275,4698.0
-8.04844,-34.95275,6115.0
-8.04844,-34.95275,2536.0
-8.04844,-34.95275,649.0
-8.04844,-34.95275,3010.0
-8.04844,-34.95275,2621.0
-8.04844,-34.95275,4993.0
-8.04844,-34.95275,4047.0
-8.04844,-34.95275,5081.0
-8.04844,-34.95275,2419.0
-8.05096,-34.959740000000004,59.0
-8.04844,-34.95275,4843.0
-8.04844,-34.95275,5726.0
-8.04844,-34.95275,2478.0
-8.04844,-34.95275,5715.0
-8.04844,-34.95275,3637.0
-8.04844,-34.95275,2281.0
-8.04844,-34.95275,829.0
-8.04844,-34.95275,4908.0
-8.04844,-34.95275,2480.0
-8.04844,-34.95275,5244.0
-8.04844,-34.95275,3891.0
-8.04844,-34.95275,6521.0
-8.04844,-34.95275,5969.0
-8.04844,-34.95275,3805.0
-8.04844,-34.95275,3020.0
-8.04844,-34.95275,5826.0
-8.04844,-34.95275,5575.0
-8.04844,-34.95275,290.0
-8.04844,-34.95275,2392.0
-8.04844,-34.95275,4079.0
-8.04844,-34.95275,4205.0
-8.04844,-34.95275,1913.0
-8.04844,-34.95275,1378.0
-8.04844,-34.95275,3923.0
-8.04844,-34.95275,2856.0
-8.04844,-34.95275,3384.0
-8.04844,-34.95275,5133.0
-8.04844,-34.95275,5090.0
-8.04844,-34.95275,4136.0
-8.04844,-34.95275,6557.0
-8.04844,-34.95275,1625.0
-8.04844,-34.95275,452.0
-8.04844,-34.95275,3320.0
-8.04844,-34.95275,1999.0
-8.04844,-34.95275,2739.0
-8.04844,-34.95275,6001.0
-8.04844,-34.95275,787.0
-8.04844,-34.95275,4430.0
-8.04844,-34.95275,5319.0
-8.04844,-34.95275,1182.0
-8.04844,-34.95275,1345.0
-8.04844,-34.95275,6190.0
-8.04844,-34.95275,2723.0
-8.04844,-34.95275,1545.0
-8.04844,-34.95275,4259.0
-8.04844,-34.95275,4343.0
-8.04844,-34.95275,5929.0
-8.04844,-34.95275,2816.0
-8.04844,-34.95275,5977.0
-8.04844,-34.95275,2005.0
