lat_pred,lon_pred,pontoId
-8.052218264369701,-34.952282866893654,6697.0
-8.052220498978977,-34.952286043384,8593.0
-8.0522205207669,-34.95228588777308,7492.0
-8.0522204825343,-34.95228601923658,7360.0
-8.052220499913277,-34.952286043642324,8432.0
-8.052209570876153,-34.95227106737029,9353.0
-8.052220482043582,-34.95228601895244,7943.0
-8.052220491106318,-34.95228602972768,7484.0
-8.052220605411518,-34.952285455424494,7528.0
-8.052220469638023,-34.95228600416795,7236.0
-8.052220494764725,-34.95228602118353,6679.0
-8.052220302200347,-34.9522857432226,9118.0
-8.052220495075593,-34.95228601594942,8711.0
-8.052220494649163,-34.95228603732591,8325.0
-8.05222045922435,-34.952285974254934,8915.0
-8.052220470549262,-34.95228600670422,7765.0
-8.052220348687635,-34.95228578336282,7329.0
-8.052219758873742,-34.952285013612546,6890.0
-8.05222044409248,-34.95228596806582,6719.0
-8.052220541570275,-34.95228571090267,7614.0
-8.05222073338756,-34.9522847576328,6625.0
-8.052219291428303,-34.95228469147332,7987.0
-8.052221930977547,-34.95227827936443,7838.0
-8.052220292251038,-34.952285685449866,9120.0
-8.052220494463587,-34.95228601981622,8329.0
-8.052220478227769,-34.95228601518503,7153.0
-8.052219190176459,-34.95228119363089,8971.0
-8.052220417699179,-34.95228570629935,9192.0
-8.052220508377417,-34.95228597418636,7218.0
-8.052219549371818,-34.95228250744565,9336.0
-8.052220223636102,-34.952284937334134,8939.0
-8.052220472119204,-34.952285960379655,8648.0
-8.052219724296243,-34.95228496693608,9391.0
-8.052207712191459,-34.952267435190365,9378.0
-8.052209294454483,-34.952271842034804,9253.0
-8.052220490691868,-34.95228602439775,9387.0
-8.052216418842495,-34.952280178209605,9615.0
-8.05222049588738,-34.952286039376865,7456.0
-8.05221936963697,-34.9522843820689,9614.0
-8.052220358129654,-34.9522857542384,9473.0
-8.052220469547072,-34.95228591561057,8410.0
-8.05221924149368,-34.952282542323104,9427.0
-8.052220785025769,-34.952284482665725,9500.0
-8.052220443835283,-34.95228582784667,9210.0
-8.05222018495556,-34.952285670071525,7288.0
-8.052220502528392,-34.95228585729219,7330.0
-8.052219814536972,-34.95228513666392,6758.0
-8.052220492044048,-34.95228603447378,7685.0
-8.052220463225847,-34.95228589932818,8717.0
-8.052220488351425,-34.95228602969008,8572.0
-8.052220495586157,-34.95228603931312,6808.0
-8.05219857600002,-34.952209013303765,9241.0
-8.052220532228208,-34.95228593337641,7925.0
-8.052221172612665,-34.95228150627513,7216.0
-8.052217047725415,-34.952277503822955,6775.0
-8.052220245317718,-34.95228562096454,7998.0
-8.052220501844488,-34.95228604706866,8524.0
-8.052220139162172,-34.952284865011414,9220.0
-8.052220481943706,-34.952286018900985,8416.0
-8.052219069775392,-34.952284125162784,6741.0
-8.052220469321352,-34.952286001235315,6655.0
-8.052220551535633,-34.95228574046263,6619.0
-8.05221901625532,-34.952280288003855,8962.0
-8.052221050930266,-34.952282988646715,6660.0
-8.052160430077704,-34.95218586634988,8203.0
-8.05222044660413,-34.952285673943194,6898.0
-8.047559551845051,-34.94703566383324,8175.0
-8.052220664560556,-34.95228515880875,8125.0
-8.052219800071702,-34.95228520985027,9021.0
-8.052220186434106,-34.95228566259633,9082.0
-8.052220550983211,-34.95228571976946,7270.0
-8.052219529484697,-34.95228235959797,9246.0
-8.05222050149624,-34.95228604444543,8738.0
-8.052221579648862,-34.952280272433065,6630.0
-8.052220401809604,-34.95228587562704,8959.0
-8.052218027847331,-34.95228289744302,8285.0
