lat_pred,lon_pred,pontoId
-8.04658012195122,-34.95985,8998.0
-8.04658012195122,-34.95985,9361.0
-8.05955,-34.94531191780822,7693.0
-8.05955,-34.94531191780822,6959.0
-8.05955,-34.94531191780822,8456.0
-8.05955,-34.94531191780822,7570.0
-8.05955,-34.94531191780822,9198.0
-8.05955,-34.95985,7775.0
-8.05955,-34.949148356164386,6728.0
-8.04658012195122,-34.95985,8580.0
-8.04658012195122,-34.95985,9368.0
-8.05955,-34.94531191780822,8949.0
-8.04658012195122,-34.95985,8460.0
-8.04658012195122,-34.95985,7871.0
-8.056988048780488,-34.94531191780822,8146.0
-8.05955,-34.94531191780822,8087.0
-8.05955,-34.94531191780822,8246.0
-8.04658012195122,-34.95985,7841.0
-8.04658012195122,-34.95985,9475.0
-8.05955,-34.94531191780822,9451.0
-8.05955,-34.94874452054795,7616.0
-8.04658012195122,-34.95985,9196.0
-8.04658012195122,-34.95985,9328.0
-8.05955,-34.94531191780822,8290.0
-8.04658012195122,-34.95985,8514.0
-8.047060487804877,-34.95985,7249.0
-8.05955,-34.95985,7401.0
-8.058749390243902,-34.94531191780822,8057.0
-8.05955,-34.95985,6943.0
-8.05955,-34.95985,6965.0
-8.04658012195122,-34.94531191780822,9246.0
-8.04658012195122,-34.95985,9652.0
-8.047380731707317,-34.94531191780822,7184.0
-8.05618743902439,-34.94531191780822,8025.0
-8.058429146341464,-34.94531191780822,8082.0
-8.05955,-34.94531191780822,9342.0
-8.04658012195122,-34.95985,7399.0
-8.05955,-34.94531191780822,7913.0
-8.04658012195122,-34.95985,9325.0
-8.05955,-34.94531191780822,9373.0
-8.04658012195122,-34.95985,8973.0
-8.04658012195122,-34.95985,7186.0
-8.05955,-34.95985,6866.0
-8.05955,-34.94531191780822,7655.0
-8.05955,-34.94531191780822,8598.0
-8.04658012195122,-34.95985,9427.0
-8.05955,-34.94531191780822,8277.0
-8.05955,-34.94531191780822,8258.0
-8.05955,-34.94531191780822,6895.0
-8.05955,-34.95157136986302,7358.0
-8.05955,-34.94531191780822,9061.0
-8.05955,-34.94531191780822,8609.0
-8.05955,-34.94531191780822,7659.0
-8.04658012195122,-34.94531191780822,9264.0
-8.05955,-34.94531191780822,6716.0
-8.05955,-34.94531191780822,9158.0
-8.04658012195122,-34.95985,8984.0
-8.05955,-34.94531191780822,6816.0
-8.05955,-34.949552191780825,9579.0
-8.05955,-34.94531191780822,9181.0
-8.05955,-34.94531191780822,7546.0
-8.05955,-34.94874452054795,7427.0
-8.05955,-34.94531191780822,7661.0
-8.058909512195122,-34.94531191780822,7689.0
-8.05955,-34.95985,6991.0
-8.05955,-34.95985,6849.0
-8.05955,-34.94531191780822,8249.0
-8.05955,-34.95985,7492.0
-8.05955,-34.950157945205476,9591.0
-8.04658012195122,-34.95985,7725.0
-8.05955,-34.95985,7104.0
-8.05955,-34.94531191780822,6665.0
-8.04658012195122,-34.95985,8971.0
-8.05955,-34.95985,6803.0
-8.04658012195122,-34.94531191780822,8931.0
-8.05955,-34.95985,6782.0
-8.05955,-34.95985,7052.0
-8.04658012195122,-34.95985,8816.0
-8.04658012195122,-34.95985,9055.0
-8.05955,-34.95985,7739.0
-8.05938987804878,-34.94531191780822,7706.0
-8.05955,-34.94531191780822,8101.0
-8.04658012195122,-34.95985,9544.0
-8.05955,-34.94531191780822,8167.0
-8.04658012195122,-34.95985,9637.0
-8.05955,-34.94531191780822,9446.0
-8.05955,-34.94531191780822,8211.0
-8.04658012195122,-34.95985,9210.0
-8.05955,-34.95985,7105.0
-8.04658012195122,-34.95985,7420.0
-8.05955,-34.95985,7173.0
-8.04658012195122,-34.95985,7478.0
-8.04658012195122,-34.94531191780822,9242.0
-8.05955,-34.94531191780822,7899.0
-8.05955,-34.94531191780822,9315.0
-8.057788658536586,-34.94531191780822,7878.0
-8.05955,-34.94531191780822,7889.0
-8.04658012195122,-34.95985,9622.0
-8.05955,-34.94531191780822,6622.0
-8.04658012195122,-34.95985,8159.0
-8.04658012195122,-34.94531191780822,9193.0
-8.04658012195122,-34.95985,8784.0
-8.04658012195122,-34.95985,7205.0
-8.04658012195122,-34.95985,8179.0
-8.047861097560974,-34.95985,7120.0
-8.05955,-34.95985,7587.0
-8.04658012195122,-34.95985,9519.0
-8.04658012195122,-34.95985,8937.0
-8.05955,-34.94531191780822,6625.0
-8.05955,-34.94531191780822,6635.0
-8.05955,-34.94531191780822,6934.0
-8.04658012195122,-34.95985,7809.0
